Samples,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
Date,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,11/20/2019,
Time,08:47.6,08:47.6,08:47.6,08:47.6,08:47.6,08:47.6,08:47.6,08:47.6,08:47.6,08:47.6,08:47.6,08:47.6,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,08:47.8,
Y_Unit_Label,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,Deg F,
X_Dimension,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,
X0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,
Delta_X,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
***End_of_Header***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X_Value,L1 Power,L2 Power,L1+L2 Power,L1-N Amps,L2-N Amps,N Amps,L1-N Volts,L2-N Volts,L1-L2 Volts,L3 N Amps,L3 Power,L3-N Volts,room ambient,power cord strain relief,power cord at separation,power cord ind conductor,power switch body top,internal wiring by tank,terminal block body,hi limit body,circuit breaker body 40a,circuit break body 4a,inlet valve windings,T12,element end seal,ambient near 24vdc power supply,body of bypass valve windings,body of brew valve windings,lock solenoid windings,ambient near electronic control,spin motor,solid state relay,ptc lead,ptc hi limit,brew basket handle plastic,brew basket handle metal,hot lead at heating element,1_12,1_13,1_14,1_15,1_16,1_17,Temperature,Comment
0,2348.325025,2232.624689,4580.949715,23.877615,23.643154,0.005013,98.348393,94.430071,204.707765,0.004152,0,0,76.007784,75.049722,82.627943,84.028752,80.612824,88.623376,82.023043,92.85943,94.467,82.450484,76.941312,-101656.4597,124.106963,78.504242,85.379209,86.485008,85.857373,87.225731,76.26879,86.625253,91.890962,89.730171,77.002873,77.220959,121.424068,-101691.5865,-101691.5865,-101691.5865,-101691.5865,-101691.5865,-101691.5865,-101691.5865,
0,2346.994808,2234.3676,4581.362408,23.878016,23.646244,0.004414,98.29103,94.49144,204.669324,0.004488,0,0,75.986237,75.08796,82.534191,84.289833,80.876579,88.744653,82.147291,93.121115,94.656835,82.557089,76.953538,-101655.5503,124.83309,78.760842,85.291053,86.501576,85.786664,87.512567,76.21047,86.523675,92.02259,89.713307,76.963124,77.200146,121.895499,-101698.4274,-101698.4274,-101698.4274,-101698.4274,-101698.4274,-101698.4274,-101698.4274,
0,2345.461097,2236.611294,4582.07239,23.880532,23.646547,0.004652,98.21645,94.585113,204.561162,0.004234,0,0,76.110727,75.024919,82.654464,84.203794,80.872958,88.961891,82.357189,93.142994,95.03467,82.664685,77.050316,-101659.0983,125.491398,78.721482,85.445991,86.492281,85.798287,87.691241,76.261765,86.992239,92.032108,89.937346,76.903253,77.217234,122.261909,-101695.5582,-101695.5582,-101695.5582,-101695.5582,-101695.5582,-101695.5582,-101695.5582,
0,2343.707711,2238.489297,4582.197008,23.87818,23.644924,0.003792,98.152694,94.671029,204.487093,0.004308,0,0,75.892627,74.863477,82.356229,84.315874,80.788827,89.022224,82.426161,93.117809,95.319463,82.544747,76.818871,-101644.4923,126.326272,78.617423,85.62351,86.317099,85.991848,87.770995,76.305104,87.185129,92.345192,89.886756,77.071665,77.372831,122.785619,-101714.0475,-101714.0475,-101714.0475,-101714.0475,-101714.0475,-101714.0475,-101714.0475,
0,2343.772997,2238.673783,4582.446781,23.877352,23.644957,0.004037,98.158831,94.6787,204.473967,0.004242,0,0,76.056858,75.133497,82.780476,84.675941,81.124975,89.442417,82.565841,93.454077,95.642809,82.506143,77.132714,-101658.5013,126.956067,78.735134,85.640455,86.638084,86.18756,87.848867,76.241511,87.69361,92.22373,90.08119,77.102777,77.249254,123.475231,-101709.152,-101709.152,-101709.152,-101709.152,-101709.152,-101709.152,-101709.152,
0,2345.212322,2237.150596,4582.362919,23.876943,23.644088,0.004734,98.220796,94.617757,204.549144,0.004324,0,0,75.857567,75.062279,82.913045,84.86042,81.086611,89.206429,82.455163,93.518817,96.134228,82.817401,77.084707,-101648.1953,127.567839,78.700771,85.647109,86.531182,86.180256,87.964707,76.185103,87.97324,92.779991,90.19714,77.233644,77.434807,124.080578,-101725.5963,-101725.5963,-101725.5963,-101725.5963,-101725.5963,-101725.5963,-101725.5963,
0,2347.156673,2235.060284,4582.216957,23.875771,23.643785,0.004373,98.307054,94.530562,204.640515,0.00407,0,0,76.351372,74.979635,83.22306,85.076381,81.23718,89.658191,83.054714,94.00509,96.4408,82.950911,77.240093,-101675.0201,128.486753,78.634498,86.019274,86.875709,86.320667,88.268951,76.353101,88.5971,92.610195,90.22789,77.112212,77.558143,124.491534,-101733.7168,-101733.7168,-101733.7168,-101733.7168,-101733.7168,-101733.7168,-101733.7168,
0,2347.714698,2234.086722,4581.80142,23.875754,23.644145,0.003947,98.330493,94.487945,204.690804,0.004431,0,0,76.180357,75.1763,83.274458,84.967848,81.520434,89.823968,83.016629,94.163593,96.722789,83.086099,77.360551,-101664.6662,128.968783,79.041787,85.767883,86.943978,86.362517,88.419557,76.261583,88.626659,92.644469,90.254963,77.118713,77.352402,124.753657,-101703.2955,-101703.2955,-101703.2955,-101703.2955,-101703.2955,-101703.2955,-101703.2955,
0,2348.567128,2232.856027,4581.423155,23.874738,23.641507,0.004546,98.370383,94.446436,204.720636,0.004119,0,0,76.079699,75.138216,83.328245,85.246562,81.372088,89.799906,83.162779,94.280457,97.118038,83.188112,77.409772,-101669.7601,129.768381,78.916828,85.999914,86.947094,86.367901,88.440767,76.437123,88.88292,92.705993,90.511557,77.030744,77.323287,125.137158,-101699.427,-101699.427,-101699.427,-101699.427,-101699.427,-101699.427,-101699.427,
0,2348.185892,2233.100556,4581.286448,23.875041,23.640703,0.004546,98.353166,94.459988,204.710578,0.004119,0,0,75.863567,74.842634,83.167457,85.088576,81.364901,89.774136,83.040783,94.363336,97.153605,83.002369,77.197679,-101608.7663,130.145282,78.908389,85.738596,86.877301,86.518879,88.60235,76.381077,89.13573,92.970632,90.572291,77.190361,77.365619,125.899194,-101731.9427,-101731.9427,-101731.9427,-101731.9427,-101731.9427,-101731.9427,-101731.9427,
0,2347.021937,2234.237286,4581.259223,23.873779,23.641474,0.004521,98.309611,94.504992,204.659693,0.004177,0,0,76.228932,74.999735,83.479082,85.33797,81.688229,90.187169,83.395347,94.571386,97.308735,83.340199,77.16551,-101656.9735,130.664466,79.221559,86.137257,87.224199,86.661945,88.670777,76.206659,89.396023,93.111839,90.626791,76.899226,77.214442,126.122643,-101698.4933,-101698.4933,-101698.4933,-101698.4933,-101698.4933,-101698.4933,-101698.4933,
0,2345.899427,2235.911505,4581.810932,23.876148,23.641982,0.004078,98.252845,94.573776,204.593551,0.004316,0,0,76.158249,75.126121,83.786347,85.655577,81.940077,90.387536,83.423699,94.761079,97.825381,83.377132,77.368503,-101666.2857,131.581066,79.339525,86.32105,87.245513,86.713235,89.030041,76.39243,89.720114,93.16558,90.775873,77.051926,77.102541,126.804524,-101714.0505,-101714.0505,-101714.0505,-101714.0505,-101714.0505,-101714.0505,-101714.0505,
0,2343.901913,2237.68898,4581.590893,23.872115,23.640089,0.004021,98.185765,94.656539,204.500986,0.004414,0,0,76.035128,74.959124,83.647163,85.594112,81.742481,90.422442,83.540164,94.775248,97.939144,83.516067,77.022127,-101639.0025,132.348857,78.984912,86.450967,87.282985,86.730726,88.993914,76.448018,89.854732,93.16517,90.734957,77.131338,77.188531,127.283204,-101710.0721,-101710.0721,-101710.0721,-101710.0721,-101710.0721,-101710.0721,-101710.0721,
0,2343.580825,2238.797488,4582.378313,23.873902,23.641007,0.003185,98.164968,94.699753,204.485644,0.004242,0,0,76.521867,75.246495,83.874895,85.712972,82.097545,90.726183,84.051245,95.265701,98.338301,83.63603,77.256556,-101671.1341,133.086096,79.188429,86.629129,87.419098,86.997686,89.463839,76.476907,90.329464,93.349004,90.909986,77.315721,77.507816,127.907136,-101732.4469,-101732.4469,-101732.4469,-101732.4469,-101732.4469,-101732.4469,-101732.4469,
0,2343.60786,2238.410877,4582.018737,23.871607,23.639499,0.004537,98.175537,94.68944,204.496895,0.004103,0,0,76.308075,75.098791,84.107922,85.827793,82.097487,90.907979,84.020574,95.425208,98.7871,83.840134,77.335074,-101661.7569,133.437876,79.061932,86.526917,87.547516,86.916895,89.522008,76.335406,90.563422,93.574084,90.922704,77.043918,77.339747,128.094685,-101706.6746,-101706.6746,-101706.6746,-101706.6746,-101706.6746,-101706.6746,-101706.6746,
0,2344.703061,2237.328825,4582.031886,23.872607,23.640818,0.004726,98.217302,94.638384,204.532182,0.004357,0,0,76.32631,75.149222,84.027217,85.864157,82.081644,90.923884,84.366763,95.667028,99.12912,83.954556,77.498898,-101670.0856,134.448305,79.00087,86.719524,87.672425,87.124654,89.574224,76.550672,90.846054,93.736674,90.984555,77.088664,77.475792,128.791728,-101736.7905,-101736.7905,-101736.7905,-101736.7905,-101736.7905,-101736.7905,-101736.7905,
0,2346.538769,2235.069707,4581.608476,23.871058,23.638236,0.005078,98.300576,94.55315,204.625173,0.003956,0,0,76.263741,74.957044,84.128886,85.790464,82.221994,91.166058,84.283965,95.824945,99.323729,84.04358,77.309306,-101654.5452,134.734436,79.264046,86.878653,87.726521,87.131363,89.581726,76.349093,90.797248,93.597595,90.973417,77.069528,77.289654,129.105741,-101698.7417,-101698.7417,-101698.7417,-101698.7417,-101698.7417,-101698.7417,-101698.7417,
0,2347.562183,2233.310354,4580.872537,23.869362,23.637827,0.004414,98.350438,94.480359,204.696344,0.003972,0,0,76.386781,75.072436,84.333642,86.3161,82.32905,91.255017,84.344251,96.283824,99.929939,84.136942,77.630844,-101676.52,135.743677,79.316886,86.921266,87.810141,87.066984,89.661512,76.395929,91.127981,93.775111,91.152678,77.055422,77.378397,129.566853,-101688.3786,-101688.3786,-101688.3786,-101688.3786,-101688.3786,-101688.3786,-101688.3786,
0,2348.499057,2232.712118,4581.211175,23.869599,23.637892,0.005619,98.388709,94.454789,204.712368,0.003956,0,0,76.11185,74.907651,84.229392,86.048393,82.104291,91.579834,84.223679,96.071082,100.007915,84.28081,77.236187,-101643.2622,136.215392,79.327363,87.099654,87.721753,87.53419,90.094497,76.397949,91.720885,93.971632,91.312547,77.193228,77.518618,130.181038,-101733.0006,-101733.0006,-101733.0006,-101733.0006,-101733.0006,-101733.0006,-101733.0006,
0,2348.29881,2233.000443,4581.299253,23.870976,23.638982,0.004996,98.374645,94.46263,204.708618,0.00421,0,0,76.421525,75.06145,84.515351,86.39441,82.537759,91.81242,84.585925,96.504119,100.360511,84.554107,77.565195,-101670.4561,137.166899,79.227558,87.269997,88.12886,87.287188,90.205768,76.282844,91.699247,94.123167,91.294542,77.078642,77.499502,130.847782,-101708.6526,-101708.6526,-101708.6526,-101708.6526,-101708.6526,-101708.6526,-101708.6526,
0,2347.302976,2233.790479,4581.093455,23.870222,23.637982,0.004718,98.336034,94.500048,204.671626,0.004324,0,0,76.251418,75.349297,84.716442,86.424524,82.841094,91.792182,84.814731,96.834026,100.58525,84.747439,77.693078,-101681.1446,137.912848,79.495542,87.40499,88.217818,87.622279,90.342818,76.507361,92.150341,94.400396,91.2853,77.137966,77.226016,131.004431,-101709.1095,-101709.1095,-101709.1095,-101709.1095,-101709.1095,-101709.1095,-101709.1095,
0,2346.150201,2235.38883,4581.539032,23.869403,23.639417,0.0043,98.291115,94.561929,204.619206,0.004267,0,0,76.241221,75.317648,84.866622,86.769336,82.863266,92.459566,85.125532,96.69131,101.062701,84.760182,77.716617,-101702.4618,138.348779,79.4345,87.616091,88.465679,87.561884,90.537891,76.55242,92.714074,94.344096,91.408931,77.169414,77.524838,131.594653,-101721.6092,-101721.6092,-101721.6092,-101721.6092,-101721.6092,-101721.6092,-101721.6092,
0,2344.692145,2236.801582,4581.493728,23.867608,23.637269,0.004718,98.237417,94.630287,204.568833,0.004144,0,0,76.088918,75.09424,84.61917,86.657545,82.869511,92.338392,84.949106,96.749757,100.936691,84.787213,77.465457,-101653.5385,139.170403,79.056581,87.467817,88.583962,87.555373,90.578398,76.572178,92.893894,94.589725,91.327567,77.074356,77.363593,131.907154,-101723.8175,-101723.8175,-101723.8175,-101723.8175,-101723.8175,-101723.8175,-101723.8175,
0,2343.646715,2238.183527,4581.830242,23.867403,23.63731,0.003947,98.194459,94.688587,204.507805,0.004242,0,0,76.029948,74.868128,84.676628,86.609468,82.784843,92.297904,84.856078,97.004323,101.546659,84.633799,77.358041,-101626.8518,139.371299,78.941153,87.484432,88.544925,87.787808,90.899941,76.595987,93.178237,94.650549,91.560621,77.169748,77.616883,132.58751,-101748.9064,-101748.9064,-101748.9064,-101748.9064,-101748.9064,-101748.9064,-101748.9064,
0,2343.21203,2238.237187,4581.449217,23.868632,23.634516,0.004005,98.17119,94.702055,204.49519,0.004406,0,0,76.242458,75.238886,84.872332,87.100085,83.193465,92.624894,85.046849,97.343647,101.776654,84.936761,77.535263,-101665.6167,140.083257,79.3003,87.775428,88.696726,88.096162,91.169954,76.471566,93.521041,94.835154,91.466259,76.977097,77.219464,132.675655,-101700.4556,-101700.4556,-101700.4556,-101700.4556,-101700.4556,-101700.4556,-101700.4556,
0,2344.253704,2237.807568,4582.061272,23.868591,23.635106,0.004251,98.215001,94.681513,204.514964,0.004218,0,0,76.243604,74.896034,84.993756,86.952741,83.185204,92.746457,85.126259,97.86444,101.825369,84.917507,77.355014,-101667.011,140.821898,79.30062,87.888726,88.79529,88.068482,91.427756,76.378442,93.719623,95.09511,91.622413,77.191432,77.469935,133.25148,-101717.589,-101717.589,-101717.589,-101717.589,-101717.589,-101717.589,-101717.589,
0,2346.112586,2236.285053,4582.397638,23.870386,23.637474,0.005029,98.28549,94.607615,204.58409,0.004324,0,0,76.037857,74.943293,84.900607,86.947679,83.158055,92.51832,85.313587,97.672183,101.909991,85.210463,77.660011,-101638.616,141.454858,79.125987,87.851158,88.66154,88.054286,91.087736,76.313806,93.727317,95.08143,91.477562,77.065134,77.255229,133.501238,-101696.1193,-101696.1193,-101696.1193,-101696.1193,-101696.1193,-101696.1193,-101696.1193,
0,2347.721041,2233.432632,4581.153672,23.866551,23.635048,0.004251,98.368679,94.496639,204.690889,0.004275,0,0,76.173769,74.80876,85.015148,86.984662,83.31654,92.813729,85.459045,98.173555,102.339429,85.342081,77.52097,-101638.608,141.9362,79.230625,88.202176,89.103545,88.523704,91.814485,76.544692,94.160221,95.294888,91.654265,77.198722,77.353821,134.148333,-101730.0265,-101730.0265,-101730.0265,-101730.0265,-101730.0265,-101730.0265,-101730.0265,
0,2348.465252,2232.577682,4581.042934,23.866919,23.635253,0.004587,98.39834,94.459647,204.73112,0.004169,0,0,76.127969,74.912653,85.088869,87.054555,83.503142,93.051234,85.546175,98.100378,102.445693,85.324481,77.720347,-101650.2516,142.659283,79.279395,87.947764,89.002418,88.533012,92.20881,76.677647,94.572854,95.428228,91.675274,77.334043,77.502691,134.825201,-101741.1573,-101741.1573,-101741.1573,-101741.1573,-101741.1573,-101741.1573,-101741.1573,
0,2348.502643,2232.961979,4581.464622,23.867878,23.635483,0.005037,98.395954,94.474989,204.723108,0.004316,0,0,75.982544,74.900698,85.319598,87.120457,83.554203,93.277043,85.55311,98.34699,102.454095,85.317153,77.491702,-101626.4938,143.049371,79.246977,87.913638,89.23333,88.635398,92.020814,76.55872,94.716071,95.435943,91.670479,77.030455,77.370305,134.856909,-101706.6997,-101706.6997,-101706.6997,-101706.6997,-101706.6997,-101706.6997,-101706.6997,
0,2347.618266,2233.496839,4581.115106,23.867698,23.633532,0.003792,98.359644,94.505418,204.692764,0.004283,0,0,76.090471,75.052073,85.518457,87.515698,83.845742,93.724015,85.859457,98.523248,102.901271,85.583245,77.854786,-101672.7768,144.128439,79.57034,88.364571,89.481598,88.460452,92.134936,76.289465,95.017704,95.617299,91.590834,76.988138,77.298385,135.238257,-101694.4316,-101694.4316,-101694.4316,-101694.4316,-101694.4316,-101694.4316,-101694.4316,
0,2346.584152,2235.651166,4582.235318,23.86796,23.636843,0.00389,98.315236,94.583323,204.636339,0.004259,0,0,76.127975,75.223661,85.654155,87.630759,84.046605,93.993647,85.82607,98.813901,103.247616,86.013835,77.778328,-101682.1455,144.835466,79.687694,88.620427,89.604512,88.710214,92.565163,76.913686,95.784491,95.956444,91.907667,77.263868,77.573192,135.989605,-101734.5646,-101734.5646,-101734.5646,-101734.5646,-101734.5646,-101734.5646,-101734.5646,
0,2344.898297,2236.654809,4581.553106,23.866165,23.633696,0.004406,98.251992,94.638384,204.569003,0.004447,0,0,76.286634,75.37383,85.808624,87.752769,84.23156,94.268496,86.053407,99.449108,103.815026,85.993949,78.084249,-101714.5033,145.618382,79.767759,88.722811,89.92412,88.650009,92.390815,76.49695,95.930156,95.790417,92.002608,77.105755,77.284321,135.927037,-101705.638,-101705.638,-101705.638,-101705.638,-101705.638,-101705.638,-101705.638,
0,2343.949351,2238.276163,4582.225515,23.865575,23.635991,0.004177,98.21466,94.697793,204.52971,0.004373,0,0,75.858049,74.933648,85.493565,87.642091,83.893473,94.095288,85.744955,99.200686,103.695162,85.691587,77.433654,-101625.5109,145.804916,79.207519,88.449012,89.726128,89.108368,92.957934,76.756411,96.472873,95.94916,91.999046,77.330476,77.510229,136.902848,-101734.4682,-101734.4682,-101734.4682,-101734.4682,-101734.4682,-101734.4682,-101734.4682,
0,2343.661789,2238.850419,4582.512208,23.865133,23.636524,0.00357,98.204431,94.719954,204.503969,0.004177,0,0,76.269677,75.222837,86.094875,87.962399,84.354317,94.541912,86.072478,99.653969,104.093507,86.254896,78.015536,-101687.182,146.810106,79.681131,88.841689,90.144578,89.050484,92.947982,76.79073,96.44646,96.259306,92.071997,77.313761,77.502978,137.212228,-101748.1142,-101748.1142,-101748.1142,-101748.1142,-101748.1142,-101748.1142,-101748.1142,
0,2344.588931,2237.916342,4582.505273,23.864756,23.633999,0.004472,98.244833,94.690548,204.532949,0.004021,0,0,76.363471,75.186434,85.974628,88.162187,84.54025,94.783351,86.35738,99.96778,104.554133,86.258043,78.025701,-101715.2598,147.371443,79.786858,89.051828,90.187027,89.483177,93.305659,76.764976,96.94351,96.427319,91.983193,77.267865,77.455446,137.86059,-101751.8659,-101751.8659,-101751.8659,-101751.8659,-101751.8659,-101751.8659,-101751.8659,
0,2345.681205,2236.586875,4582.26808,23.863969,23.634639,0.003824,98.293843,94.631736,204.57676,0.004349,0,0,76.112354,75.191115,86.019977,88.159892,84.520404,94.79317,86.220729,100.003595,104.288233,86.081062,77.934178,-101656.1786,147.928889,79.494069,89.112032,90.13691,89.337019,93.273635,76.699814,96.908803,96.345905,91.988334,77.029919,77.353726,137.91781,-101699.8683,-101699.8683,-101699.8683,-101699.8683,-101699.8683,-101699.8683,-101699.8683,
0,2346.100197,2235.369374,4581.469572,23.863141,23.632139,0.004308,98.31481,94.590227,204.637447,0.004013,0,0,76.137354,75.186862,86.161561,88.135796,84.649589,94.889401,86.361466,100.215485,104.951665,86.578012,78.040104,-101689.724,148.492237,79.662164,89.287603,90.369008,89.746663,93.751688,76.760719,97.140033,96.573661,92.093875,77.164866,77.55525,138.26055,-101722.4883,-101722.4883,-101722.4883,-101722.4883,-101722.4883,-101722.4883,-101722.4883,
0,2347.14034,2234.727926,4581.868266,23.864059,23.632811,0.004119,98.354615,94.560395,204.666767,0.004226,0,0,76.061354,75.002709,86.278221,88.131945,84.716286,95.338201,86.268042,100.618744,105.095765,86.567642,77.89891,-101675.9863,149.398639,79.517543,89.345831,90.668225,89.574569,94.225329,76.722294,97.9253,96.646754,91.97968,77.229733,77.400046,138.973633,-101732.7111,-101732.7111,-101732.7111,-101732.7111,-101732.7111,-101732.7111,-101732.7111,
0,2347.435485,2234.212247,4581.647733,23.863379,23.635475,0.004349,98.369787,94.52792,204.668983,0.004193,0,0,76.085455,75.160475,86.402996,88.373841,85.073296,95.379501,86.425385,100.789564,105.322318,86.602846,78.029836,-101690.9627,150.207319,79.610477,89.400396,90.864872,89.619437,94.520456,76.358557,97.93439,96.986522,92.117042,77.101205,77.550843,139.247101,-101724.0159,-101724.0159,-101724.0159,-101724.0159,-101724.0159,-101724.0159,-101724.0159,
0,2348.021623,2233.40171,4581.423333,23.863444,23.633122,0.004431,98.394079,94.503032,204.71322,0.004005,0,0,76.016275,74.968299,86.386748,88.367783,85.122661,95.650663,86.478336,101.009835,105.42993,86.663925,78.0496,-101659.9587,150.81623,79.777072,89.512795,90.817926,90.103888,94.318296,76.429315,98.245629,96.933759,92.232623,77.368965,77.446708,139.743329,-101720.2873,-101720.2873,-101720.2873,-101720.2873,-101720.2873,-101720.2873,-101720.2873,
0,2348.435365,2233.122044,4581.557409,23.863412,23.632614,0.004144,98.411552,94.49323,204.724216,0.004316,0,0,76.244704,75.103387,86.32833,88.558046,85.261054,95.53364,86.577443,101.407524,105.596252,86.98922,78.060492,-101678.379,151.612752,79.807631,89.649681,91.151799,90.013621,94.78545,76.607332,98.455381,96.933084,92.074228,77.15146,77.302043,140.244488,-101720.8461,-101720.8461,-101720.8461,-101720.8461,-101720.8461,-101720.8461,-101720.8461,
0,2348.402402,2232.848797,4581.2512,23.862477,23.630639,0.005152,98.414023,94.489565,204.727369,0.00416,0,0,76.152501,75.166146,86.601523,88.714434,85.236257,95.816063,86.51239,101.491629,105.958735,87.131248,77.901067,-101670.3537,152.13627,79.485639,89.933593,91.187493,89.916278,94.637421,76.765376,98.757237,97.340394,92.071353,77.207785,77.350953,140.628206,-101694.3241,-101694.3241,-101694.3241,-101694.3241,-101694.3241,-101694.3241,-101694.3241,
0,2348.663975,2232.572135,4581.236111,23.862944,23.632614,0.004398,98.423058,94.469961,204.736319,0.004054,0,0,76.225231,75.229475,86.832884,88.788143,85.421524,96.046215,86.644482,101.917927,106.269883,87.18923,78.160253,-101670.5799,153.207949,79.821054,90.043279,91.263423,90.150964,94.995417,77.003658,99.010451,97.458555,92.019554,77.289216,77.501059,141.167871,-101737.7127,-101737.7127,-101737.7127,-101737.7127,-101737.7127,-101737.7127,-101737.7127,
0,2348.390373,2232.84481,4581.235183,23.863223,23.633262,0.004431,98.410444,94.47891,204.7295,0.004316,0,0,76.022612,74.738653,86.583501,88.856406,85.444818,95.917028,86.592047,101.996382,106.258403,87.109983,78.056334,-101646.742,153.715483,79.933912,90.163732,91.429849,90.475942,95.216658,76.814296,99.443694,97.611663,92.234264,77.281776,77.404776,141.71873,-101716.6688,-101716.6688,-101716.6688,-101716.6688,-101716.6688,-101716.6688,-101716.6688,
0,2347.596892,2233.505392,4581.102284,23.86165,23.632237,0.003931,98.38368,94.510958,204.698049,0.004251,0,0,76.06925,75.028351,86.796817,89.039135,85.631931,96.486717,86.81472,102.084043,106.649678,87.397176,77.906377,-101654.533,154.14633,79.972955,90.077474,91.594237,90.519795,95.564473,76.692543,99.695633,97.50846,92.296225,77.269119,77.403228,141.97595,-101733.4832,-101733.4832,-101733.4832,-101733.4832,-101733.4832,-101733.4832,-101733.4832,
0,2346.029375,2235.646744,4581.676119,23.861904,23.632409,0.00398,98.316941,94.600881,204.619974,0.004455,0,0,76.095866,75.152751,87.116411,89.109588,85.762139,96.77907,87.110717,102.724297,106.886624,87.570213,78.219005,-101690.2797,155.224945,80.215545,90.523098,91.871226,90.516248,95.513006,76.566659,100.038495,97.626324,92.278128,76.896815,77.312005,142.268344,-101674.1186,-101674.1186,-101674.1186,-101674.1186,-101674.1186,-101674.1186,-101674.1186,
