Sec,Min,Sec/cyc,L1 Power,L2 Power,L1+L2 Power,L1-N Amps,L2-N Amps,N Amps,L1-N Volts,L2-N Volts,L1-L2 Volts,L3 N Amps,L3 Power,L3-N Volts,Ambient Air,power cord strain relief,power cord at separation,power cord at individual conductor,power switch body top,internal wiring by tank,terminal block body,hi limit body,circuit breaker body 40A,circuit breaker body 4A,inlet valve windings,hot lead at heating element,element end seal,ambient near 24vdc power supply,body of bypass valve windings,body of brew valve windings,lock solonoid windings,ambient near electronic control,spin motor,solid state relay,ptc lead,ptc hi limit control,Handle
5335,88.91666667,95,195.351543,158.412454,353.763997,1.805439,1.503987,0,108.201688,105.328343,224.893972,0.004693,0,0,72.929976,90.814176,107.690384,110.562743,92.021924,129.671284,109.65587,155.562315,117.69552,105.448155,90.676864,180.071763,204.536022,98.250047,163.552276,184.887212,188.655056,166.23333,95.201677,109.352803,151.801352,201.326484,87.873201
5340,89,100,120.67367,172.208093,292.881763,1.116005,1.634429,0,108.130006,105.362863,224.919713,0.00439,0,0,73.433317,90.910407,107.91196,110.641024,92.12328,129.78406,109.980834,155.615452,118.224713,105.70812,90.990588,179.764899,203.986498,98.632553,163.936376,185.421476,188.694694,166.256618,95.098209,109.254923,151.801835,201.144529,87.586357
5345,89.08333333,105,355.812242,310.382346,666.194588,3.288694,2.949206,0,108.192568,105.242682,224.793566,0.004333,0,0,73.456817,90.955303,107.667521,110.247925,92.425272,129.575215,109.719107,155.679641,117.92603,105.684168,91.01078,179.285953,203.472197,98.642936,163.834373,185.662282,189.028622,166.44855,94.966519,109.270512,152.031423,201.195672,87.879528
5350,89.16666667,110,115.074114,137.818038,252.892152,1.064275,1.308349,0,108.124466,105.337378,225.001879,0.004234,0,0,73.186457,90.818368,107.517629,110.13968,92.189497,129.290234,109.504907,155.672793,117.76366,105.39371,90.988054,178.851502,202.684428,98.828335,163.80209,185.736026,188.952525,166.107536,95.09997,109.248325,152.00642,201.22755,87.952297
5355,89.25,115,68.792598,106.689883,175.482481,0.635839,1.012076,0,108.191801,105.416817,224.75521,0.004193,0,0,72.957219,90.644004,107.13577,109.618943,92.263309,128.802673,109.186574,155.376696,117.695868,105.354877,90.810889,178.311029,201.943005,98.472472,163.657587,185.849648,188.69349,166.295774,95.123887,109.051658,151.936762,201.454225,87.922366
5360,89.33333333,120,33.24752,38.13724,71.38476,0.307358,0.36181,0,108.171942,105.406844,225.028217,0.004406,0,0,73.065777,90.552266,107.077134,109.609248,92.29588,128.961751,109.06736,155.332302,117.878856,105.220811,91.128997,177.953345,201.54019,98.266689,163.721527,186.549227,188.470175,165.939741,95.048136,108.661919,151.790367,201.173041,87.686262
5365,89.41666667,125,2924.313221,2828.666868,5752.980088,27.205126,27.302466,0.005775,107.491258,103.604813,224.309092,0.004357,0,0,72.729265,90.762604,106.22259,109.566113,92.263627,128.996408,108.929351,155.420084,117.723301,105.303391,91.051758,177.582845,200.929325,98.177621,163.816081,186.678425,189.257865,166.182852,95.217403,108.433214,151.909467,201.37173,87.968299
5370,89.5,130,138.70374,129.211823,267.915563,1.282672,1.226171,0,108.136569,105.378291,224.880761,0.004529,0,0,73.288623,90.756463,106.733098,109.460945,91.89512,128.394955,109.064612,155.475583,117.152305,105.449155,91.395799,177.281634,200.482062,98.184384,163.828766,186.754285,189.145663,166.144094,94.902351,108.521114,152.040837,201.346169,87.936754
5375,89.58333333,135,2691.867708,2648.924818,5340.792526,25.046182,25.604616,0.004906,107.476171,103.454971,222.528711,0.003808,0,0,73.075348,90.82211,106.053364,109.472875,92.141471,128.810716,109.000753,155.464652,117.893457,105.410938,91.188573,176.885669,200.061881,98.216145,163.729831,186.592566,189.238409,166.220933,95.401888,108.365241,151.94809,201.426313,88.073465
5380,89.66666667,140,123.354447,242.291178,365.645625,1.139814,2.299136,0,108.223338,105.383575,225.075863,0.004447,0,0,73.292405,90.464437,106.542971,108.533973,91.660123,127.77963,108.485135,155.384928,117.212148,104.929545,90.969148,176.329574,199.300416,97.542775,163.773718,186.88306,189.229697,166.181362,94.778436,108.489607,152.080904,201.212854,87.998375
5385,89.75,145,2922.736303,2774.576829,5697.313132,27.190456,26.824168,0.005906,107.491258,103.435708,222.472285,0.003857,0,0,73.032149,90.515667,105.696766,108.943809,92.441293,128.031757,108.556382,155.473539,117.790684,104.851983,90.966087,176.869202,198.075151,97.658302,163.815118,187.159679,188.699541,166.67695,95.264348,107.623773,151.982856,201.353451,87.851058
5390,89.83333333,150,2881.044081,2777.350474,5658.394555,26.611516,26.409748,0.003431,108.263057,105.16384,225.170303,0.004357,0,0,72.893593,90.477141,106.171375,108.477334,91.88157,127.182271,108.19934,155.37977,117.085635,104.998647,90.862783,175.628765,199.188868,97.827446,163.952271,187.354298,189.585726,166.487298,94.884134,108.229953,151.994876,201.671403,88.09758
5395,89.91666667,155,2853.672113,2719.122047,5572.79416,26.557507,26.265963,0.004521,107.452561,103.522647,222.393869,0.004054,0,0,72.923552,90.282817,105.555505,108.922919,92.136972,127.659774,108.25433,155.341763,117.570691,104.844154,90.954085,176.352092,199.747662,97.524608,163.808507,188.209999,189.359383,166.697124,94.895535,107.407127,152.013566,201.587203,88.057877
5400,90,160,2854.724334,2744.474405,5599.19874,26.577545,26.510947,0.003324,107.411137,103.522306,222.43785,0.003865,0,0,72.948475,90.342094,105.503426,108.713054,91.871749,127.448671,107.988691,155.394784,117.336058,104.74738,90.99307,176.681378,201.405324,97.344625,163.911687,188.189588,189.36345,166.967014,94.699228,107.212357,151.883136,201.475436,88.004292
5405,90.08333333,165,2852.192807,2723.503201,5575.696008,26.567448,26.289518,0.003447,107.356672,103.596546,222.364804,0.003554,0,0,73.027461,90.327517,105.633699,108.862711,91.875402,126.929603,108.126551,155.245481,117.537784,104.767327,90.980529,176.975309,203.355625,97.406548,164.063487,188.60449,189.368368,166.904396,94.58609,107.061421,151.744465,201.311662,88.007316
5410,90.16666667,170,2856.554999,2715.730478,5572.285477,26.608123,26.20761,0.003775,107.356502,103.623736,222.341109,0.004078,0,0,73.13537,90.337245,105.645252,108.664239,91.83859,126.900412,108.005391,155.319198,117.518914,104.703135,90.846889,177.453404,205.208045,97.308455,163.850604,188.469752,189.967333,166.949837,94.376192,106.959046,152.011728,201.281838,88.059971
5415,90.25,175,2833.720148,2702.317116,5536.037264,26.389095,26.075808,0.003824,107.382243,103.633111,222.393187,0.003882,0,0,73.152406,90.329631,105.85642,108.691318,91.743602,127.277198,107.962567,155.34536,117.577577,104.793328,91.062006,177.955395,207.207279,97.388142,164.021968,188.784318,190.163446,167.001921,94.402563,106.901521,151.859774,201.579434,88.386319
5420,90.33333333,180,2987.059521,2823.319305,5810.378826,27.81003,27.280206,0.00507,107.409432,103.493327,222.340342,0.004029,0,0,73.226205,90.288912,106.160822,108.856654,92.070663,127.179738,107.85073,155.412461,117.563237,104.763236,91.139956,178.709674,208.850848,97.15234,164.086249,189.235764,189.90781,166.800053,94.475911,106.733587,152.14644,201.506286,88.306648
5425,90.41666667,185,2859.834864,2761.846612,5621.681477,26.625145,26.699004,0.003456,107.411052,103.443805,222.347502,0.004357,0,0,73.199715,90.38411,105.905974,109.053465,91.744184,127.225231,107.985388,155.435108,117.409862,104.673887,91.001851,179.343915,210.273546,97.088367,163.979783,189.071064,189.959961,167.050672,94.704016,106.772821,151.80836,201.4345,88.447021
5430,90.5,190,2840.919353,2702.768608,5543.68796,26.44067,26.100043,0.003874,107.44506,103.554184,222.492997,0.004373,0,0,73.317266,90.337665,106.268023,109.021873,91.908185,127.526498,107.806744,155.350586,117.454053,104.602264,91.215382,179.973891,211.643359,97.295605,164.28646,189.559653,190.008131,167.085698,94.884943,106.966434,151.812054,201.626542,88.391681
5435,90.58333333,195,2907.768663,2780.887125,5688.655788,27.062391,26.87076,0.004931,107.44685,103.491196,222.450039,0.003882,0,0,73.17145,90.399762,106.281254,109.249723,91.865402,127.405612,107.78101,155.233113,117.207187,104.417307,91.066487,180.606758,212.944858,97.039153,163.965401,189.483286,189.457976,166.931279,95.104941,106.720506,151.700053,201.275808,88.058484
5440,90.66666667,200,2874.177005,2745.433286,5619.610291,26.749522,26.526544,0.005718,107.447788,103.497588,222.424809,0.004349,0,0,73.293708,90.654913,106.221851,109.319849,92.141562,127.796799,107.841714,155.422783,117.70724,104.864227,91.475249,181.291788,214.237199,97.479728,164.511617,190.143308,189.339446,166.692828,94.661884,106.63338,151.55778,201.271108,88.101556
5445,90.75,205,2877.458867,2726.921299,5604.380166,26.769257,26.343297,0.004251,107.491172,103.514806,222.528625,0.00398,0,0,73.038735,90.438655,106.508499,109.199727,91.821705,127.474072,107.715037,155.271289,117.590178,104.522594,91.415438,181.915391,215.310571,97.016626,164.46937,190.54328,189.493992,167.107078,94.838264,107.062768,151.871691,201.354869,88.308506
5450,90.83333333,210,2810.96695,2678.818499,5489.785448,26.143463,25.882268,0.002898,107.520834,103.500145,222.555304,0.004029,0,0,73.105083,90.449384,106.401637,109.491486,91.475531,127.570335,107.596791,155.444591,117.569136,104.523183,91.176396,182.469503,216.391254,97.762147,164.396122,190.522988,189.262175,167.308593,94.638821,107.23192,151.884349,201.258734,88.364708
5455,90.91666667,215,2895.642934,2910.790912,5806.433847,26.936973,28.136798,0.004767,107.496968,103.451391,222.527262,0.004078,0,0,72.932596,90.469978,106.453304,109.398204,91.71421,127.773671,107.711978,155.427138,117.496332,104.394287,91.412728,183.133121,217.28264,97.694565,164.470232,190.588342,189.801838,167.332605,94.703452,107.035186,152.057784,201.254852,88.160093
5460,91,220,2903.923805,2746.517852,5650.441657,27.011865,26.558523,0.004546,107.505492,103.413803,222.449868,0.004349,0,0,73.13215,90.494549,106.579308,109.62493,91.831394,128.135505,107.76032,155.417555,117.758799,104.482691,91.516192,183.955854,218.377235,97.838281,164.719933,190.564823,189.998811,167.258877,94.721455,107.331686,151.91694,201.395506,88.283035
5465,91.08333333,225,2923.831586,2759.665623,5683.497209,27.197152,26.703774,0.005226,107.505066,103.343654,222.510641,0.00407,0,0,73.280966,90.422023,106.695889,109.487312,91.863759,127.972617,107.826286,155.384673,117.721459,104.292829,91.26889,184.070941,219.106122,97.871633,164.470476,190.633164,190.102682,167.342966,94.158812,107.383404,151.854766,201.450544,88.396798
5470,91.16666667,230,2891.108817,2748.0617,5639.170517,26.884562,26.588814,0.004841,107.537881,103.354053,222.547974,0.004242,0,0,73.210338,90.585359,106.796595,109.82325,91.77117,127.829972,107.971363,155.531749,117.942791,104.500295,91.229677,184.951179,220.015124,97.533313,164.70051,190.799473,190.52932,167.366178,94.60783,107.844504,151.978471,201.378942,88.343242
5475,91.25,235,2864.755085,2729.742444,5594.497529,26.649699,26.390021,0.004201,107.496713,103.438435,222.507828,0.004136,0,0,73.095519,90.494304,106.537286,109.660778,91.547918,127.79313,108.095809,155.43887,117.821843,104.310137,91.082006,185.232634,221.046193,98.189551,164.645175,191.163057,190.717638,167.830522,94.597071,107.936017,151.856838,201.151768,88.345403
5480,91.33333333,240,2901.12023,2734.413843,5635.534073,27.00135,26.41805,0.004472,107.443526,103.505515,222.437765,0.003939,0,0,73.040684,90.551986,106.841397,109.86711,91.538355,128.262518,107.982339,155.677855,118.090396,104.404423,91.348132,186.0243,221.810165,97.955106,164.687262,191.352014,190.210912,167.546552,94.4388,107.995842,151.789156,201.07017,88.259933
5485,91.41666667,245,2804.323922,2680.906557,5485.230479,26.115549,25.866762,0.003226,107.38139,103.642913,222.417309,0.00416,0,0,73.174932,90.497179,106.823785,109.906647,91.542291,127.92615,108.09982,155.808865,118.096182,104.501233,91.550384,186.4601,222.649433,98.003606,164.672552,191.625775,190.546794,167.997223,94.50209,108.24924,151.94161,201.076293,88.205465
5490,91.5,250,2812.559335,2686.068664,5498.627999,26.196276,25.911305,0.003341,107.364855,103.663966,222.347928,0.004144,0,0,73.127123,90.524061,106.996553,109.989243,91.41171,127.875739,108.13134,155.660879,118.157221,104.446732,91.369615,187.125114,223.329282,97.697573,164.658451,191.931085,190.51448,168.004907,94.702352,108.447638,151.734717,201.288247,88.319845
5495,91.58333333,255,2921.840543,2811.625131,5733.465674,27.218165,27.1447,0.003521,107.348916,103.579158,222.320056,0.004193,0,0,73.258225,90.349077,106.880071,110.010312,91.435244,127.469379,108.287892,155.688898,118.163958,104.412489,91.417841,187.505286,224.075018,97.516772,164.842763,191.750449,190.652914,168.5128,94.859116,108.764379,151.809374,201.413031,88.392061
5500,91.66666667,260,3010.711028,2845.850212,5856.56124,28.051154,27.491367,0.005168,107.329312,103.517959,222.17976,0.004177,0,0,73.170246,90.704058,107.042016,110.415015,91.57291,128.055873,108.410273,156.050894,118.479072,104.458822,91.579385,188.189001,225.049327,98.039626,165.21461,191.892874,190.880607,168.243042,94.843453,109.002577,151.953192,201.303793,88.340541
5505,91.75,265,2887.165668,2758.302695,5645.468363,26.887938,26.642332,0.004005,107.377725,103.53083,222.355002,0.004218,0,0,73.149014,90.544705,107.129761,110.504019,91.525417,128.283129,108.292978,156.008829,118.486393,104.412013,91.497897,188.624995,225.72719,98.002925,165.083074,191.857701,191.692669,168.483197,94.890426,109.491163,152.034171,201.267424,88.511323
5510,91.83333333,270,2861.566736,2748.04193,5609.608666,26.645012,26.531428,0.004087,107.395965,103.576856,222.377419,0.004103,0,0,73.267908,90.674593,107.090241,110.690851,91.458891,128.067637,108.275352,156.10123,118.45875,104.58216,91.57342,189.051658,226.368892,98.100388,165.275722,192.103926,190.967479,168.45867,95.018325,109.269924,151.827938,200.942103,88.410717
5515,91.91666667,275,2874.166012,2727.278261,5601.444273,26.76048,26.33974,0.003423,107.403381,103.542336,222.413899,0.004169,0,0,73.254122,90.743312,107.133845,110.699822,91.591892,128.015794,108.294673,156.095431,118.338809,104.779399,91.560328,189.557178,226.851334,97.971697,165.15468,192.350105,191.047987,168.439035,94.839892,109.702009,151.68734,200.963964,88.520928
5520,92,280,2805.245927,2678.643411,5483.889338,26.110353,25.86441,0.003759,107.438071,103.564838,222.463847,0.004111,0,0,73.142945,90.651786,107.18039,110.553272,91.341392,127.660018,108.46585,156.181566,118.563888,104.469575,91.699141,189.769338,227.312493,97.837523,165.298443,192.452645,190.717805,168.332402,94.79847,109.647785,151.706029,201.002432,88.220075
5525,92.08333333,285,2805.079527,2678.262407,5483.341934,26.104165,25.860156,0.003759,107.457164,103.56714,222.480127,0.00398,0,0,73.086968,90.641092,107.507034,110.768207,91.534692,127.621359,108.483957,156.299624,118.619104,104.831089,91.925128,190.425836,228.002843,97.922542,165.080049,192.866133,190.927007,168.75164,95.047435,110.098792,151.677034,201.158657,88.24265
5530,92.16666667,290,2804.801865,2695.510776,5500.312641,26.100215,26.041894,0.00398,107.462789,103.506708,222.436913,0.004226,0,0,73.209111,90.70204,107.377623,110.669761,91.346273,127.618815,108.338799,156.183855,118.568624,104.719237,91.867063,190.553557,228.658813,98.17219,165.370703,192.93413,190.900353,168.934063,94.926521,110.2403,151.960415,201.100395,88.386861
5535,92.25,295,3001.745948,2830.100453,5831.8464,27.93989,27.370096,0.005619,107.435855,103.401188,222.368981,0.004119,0,0,73.225548,90.545167,107.269785,110.461682,91.124332,127.443295,108.359356,156.323498,118.497445,104.437995,91.664272,190.679547,229.028016,98.027085,165.473536,192.648839,191.101578,168.862384,95.118726,110.415779,151.763864,201.118433,88.302311
5540,92.33333333,300,2914.601006,2781.096387,5695.697393,27.11531,26.907043,0.00489,107.489127,103.359423,222.461034,0.004218,0,0,73.313532,90.66381,107.530519,110.895766,91.084597,127.725231,108.314821,156.447678,118.742436,104.756167,91.860438,191.26474,229.635538,98.366018,165.781813,193.162249,190.782127,168.837237,95.189492,110.648963,151.723873,200.861975,88.337074
5545,92.41666667,305,2855.811861,2732.073611,5587.885473,26.560965,26.429196,0.004496,107.519129,103.373316,222.531864,0.003988,0,0,73.334488,90.75969,107.420289,110.790697,91.257754,127.581602,108.476326,156.676356,118.682634,104.591764,91.75149,191.568089,230.14033,97.98553,165.875978,192.893405,190.790572,169.08531,95.237092,110.715158,151.740988,200.920668,88.247758
5550,92.5,310,2814.813022,2682.298587,5497.111609,26.173279,25.937957,0.003882,107.545296,103.412098,222.597921,0.003939,0,0,73.26584,90.602484,107.770815,110.729667,91.208331,127.493272,108.620418,156.436206,118.701056,104.859673,91.915298,192.134214,230.769183,97.846081,165.791397,193.084085,190.678149,169.03695,95.106645,111.08398,151.77184,200.967489,88.549247
5555,92.58333333,315,2822.428578,2777.230621,5599.659199,26.246941,26.856729,0.004406,107.533619,103.409115,222.568515,0.004218,0,0,73.543675,90.762196,107.587314,110.881465,91.396266,127.599178,108.857908,156.659439,118.940267,104.693922,91.805374,192.592937,231.399948,98.022565,165.779901,193.214344,190.982122,169.027612,95.256149,111.227283,151.909523,201.156436,88.564257
5560,92.66666667,320,2809.995639,2677.590155,5487.585794,26.132751,25.889439,0.004308,107.527738,103.424031,222.573629,0.004201,0,0,73.38013,90.816975,107.907711,110.991255,91.216233,127.369378,109.019136,156.859967,119.160567,105.02292,92.066782,192.860742,231.969398,98.380529,166.140219,193.488193,191.010569,168.793696,94.919141,111.465121,151.737635,201.057207,88.519536
5565,92.75,325,2854.456932,2702.586732,5557.043664,26.54809,26.126457,0.0038,107.520237,103.442527,222.576186,0.00416,0,0,73.191745,90.379135,107.962234,110.760463,91.145073,127.369469,108.704879,156.678117,119.005226,104.718834,91.828223,193.149258,232.442745,98.130012,165.876976,193.573927,191.299793,168.967826,95.024284,111.719499,151.94658,201.22546,88.530431
